"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL2424707";"";"None";"372.43";"0";"4.08";"21";"CC1(C)C=C2C(=NN(c3cccc(Oc4ccccc4)c3)C(N)=C2C#N)CO1";"IC50";"'='";"3899.42";"nM";"5.41";"";"";"UO_0000065";"14.52";"0.26";"1.33";"6.45";"0";"CHEMBL2428823";"Non-competitive reversible inhibition of human PTP1B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424609";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";"";"";"5.409"
"CHEMBL2424711";"";"None";"308.39";"0";"2.85";"25";"CCc1ccc(N2N=C3COC(C)(C)C=C3C(C#N)=C2N)cc1";"IC50";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"18.01";"0.33";"2.70";"7.44";"0";"CHEMBL2428823";"Non-competitive reversible inhibition of human PTP1B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424609";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";"";"";"2.8"
"CHEMBL2424695";"";"None";"322.41";"0";"3.42";"9";"CC(C)c1cccc(N2N=C3COC(C)(C)C=C3C(C#N)=C2N)c1";"IC50";"'='";"8200.0";"nM";"5.09";"";"";"UO_0000065";"15.78";"0.29";"1.67";"6.81";"0";"CHEMBL2428823";"Non-competitive reversible inhibition of human PTP1B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424609";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";"";"";"8.2"
"CHEMBL2424696";"";"None";"336.44";"0";"3.63";"10";"CCCCc1ccc(N2N=C3COC(C)(C)C=C3C(C#N)=C2N)cc1";"IC50";"'='";"7000.0";"nM";"5.16";"";"";"UO_0000065";"15.32";"0.28";"1.52";"6.91";"0";"CHEMBL2428823";"Non-competitive reversible inhibition of human PTP1B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2424609";"1";"Scientific Literature";"Med Chem Res";"2013";"None";"";"";"";"7.0"
"CHEMBL4446933";"";"None";"355.48";"1";"5.17";"6";"CC1=CCC[C@H]2[C@](C)(Cc3cc(O)cc4[nH]c(=O)oc34)[C@@H](C)CC[C@]12C";"IC50";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"15.62";"0.29";"0.38";"8.38";"0";"CHEMBL4415947";"Inhibition of PTP1B (unknown origin) using pNPP as substrate incubated for 30 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4414588";"1";"Scientific Literature";"J Nat Prod";"2019";"None";"";"";"";"2.8"
"CHEMBL2419091";"";"None";"337.22";"0";"2.05";"6a";"O=C(OC1CSS(=O)(=O)C1)c1ccc(Br)cc1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL2421175";"Inhibition of PTP1B (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2417434";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";""
"CHEMBL4434712";"";"None";"599.13";"2";"7.45";"10g";"O=C(O)C(Cc1c[nH]c2ccccc12)N1C(=O)/C(=C/c2ccc3cc(OCc4ccc(Cl)cc4)ccc3c2)SC1=S";"IC50";"'='";"720.0";"nM";"6.14";"";"";"UO_0000065";"10.25";"0.20";"-1.31";"7.43";"0";"CHEMBL4348781";"Inhibition of human recombinant GST-tagged PTP1B expressed in Escherichia coli BL21 (DE3) using pNPP as substrate measured for 2 mins by colorimetric analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4346701";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"0.72"
"CHEMBL4450252";"";"None";"633.58";"2";"8.10";"10d";"O=C(O)C(Cc1c[nH]c2ccccc12)N1C(=O)/C(=C/c2ccc3cc(OCc4ccc(Cl)cc4Cl)ccc3c2)SC1=S";"IC50";"'='";"540.0";"nM";"6.27";"";"";"UO_0000065";"9.89";"0.20";"-1.83";"7.59";"0";"CHEMBL4348781";"Inhibition of human recombinant GST-tagged PTP1B expressed in Escherichia coli BL21 (DE3) using pNPP as substrate measured for 2 mins by colorimetric analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4346701";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"0.54"
"CHEMBL4452781";"";"None";"378.56";"1";"6.03";"1";"CC1=CCC[C@H]2[C@](C)(Cc3cc(O)cc4nc5n(c34)CCC5)[C@@H](C)CC[C@]12C";"IC50";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"14.67";"0.27";"-0.48";"14.59";"0";"CHEMBL4415947";"Inhibition of PTP1B (unknown origin) using pNPP as substrate incubated for 30 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4414588";"1";"Scientific Literature";"J Nat Prod";"2019";"None";"";"";"";"2.8"
"CHEMBL4465505";"";"None";"782.87";"3";"5.54";"21a";"CCOS(=O)(=O)/C=C/c1ccc(O[C@@H]2CN(C(=O)C(=O)Nc3ccc(Oc4ccc(F)cc4)cc3)C[C@H]2Oc2ccc(CCS(=O)(=O)OCC)cc2)cc1";"IC50";"'='";"460.0";"nM";"6.34";"";"";"UO_0000065";"8.09";"0.16";"0.80";"3.87";"0";"CHEMBL4423525";"Inhibition of PTP1B (unknown origin) using pNPP as substrate after 30 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4422631";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"0.46"
"CHEMBL4537041";"";"None";"523.63";"1";"3.16";"7a";"CCOS(=O)(=O)/C=C/c1ccc(O[C@@H]2CNC[C@H]2Oc2ccc(/C=C/S(=O)(=O)OCC)cc2)cc1";"IC50";"'='";"16800.0";"nM";"4.78";"";"";"UO_0000065";"9.12";"0.19";"1.61";"4.07";"0";"CHEMBL4423525";"Inhibition of PTP1B (unknown origin) using pNPP as substrate after 30 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4422631";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";"";"";"";"16.8"
"CHEMBL5411827";"";"None";"543.70";"1";"4.06";"2";"CC1=C[C@@]2(C)[C@@H]3C(=O)[C@@]45C(=O)N[C@@](O)(Cc6ccc(cc6)O[C@@H]6[C@H]7[C@@H](C[C@H](CO)C[C@@H]7C)[C@H]1[C@H]63)[C@H]4CC=C(C)[C@@H]25";"IC50";"'>'";"200000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5389467";"Inhibition of human PTP1B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5385931";"1";"Scientific Literature";"J Nat Prod";"2024";"None";"";"";"";"200.0"
"CHEMBL5411916";"";"None";"543.70";"1";"4.51";"5";"CC1=C[C@@]2(C)C(=C(C)[C@H]3[C@@H]4C[C@H](CO)C[C@H](C)[C@H]4[C@H]4Oc5ccc(cc5)C[C@@H]5C(=O)NC(=O)[C@H]5C(=O)[C@H]2[C@@H]43)[C@H]1C";"IC50";"'>'";"200000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5389467";"Inhibition of human PTP1B";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5385931";"1";"Scientific Literature";"J Nat Prod";"2024";"None";"";"";"";"200.0"
"CHEMBL1098845";"";"None";"511.71";"2";"7.89";"115";"CCCCCCCCCCCCCCCCCC(=O)c1cc(C(=O)Nc2ccccc2C(=O)OC)[nH]n1";"IC50";"'='";"7490.0";"nM";"5.13";"";"";"UO_0000065";"10.02";"0.19";"-2.76";"5.07";"0";"CHEMBL1106603";"Inhibition of PTP1B";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157928";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"7.49"
"CHEMBL5266431";"";"None";"756.59";"3";"6.51";"101";"O=[N+]([O-])c1cc(S(=O)(=O)C(F)(F)F)ccc1Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(S(=O)(=O)C(F)(F)F)cc3[N+](=O)[O-])cc2)cc1";"IC50";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"8.46";"0.18";"-0.11";"3.09";"0";"CHEMBL5246398";"Inhibition of PTP1B (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5244260";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"400.0"
"CHEMBL5272799";"";"None";"556.96";"2";"9.68";"143b";"CCCCCCCCCCCCCCOc1ccccc1NC(=O)c1c(C(=O)O)cc(Cl)c(Cl)c1Cl";"IC50";"'='";"180.0";"nM";"6.75";"";"";"UO_0000065";"12.11";"0.26";"-2.94";"8.92";"0";"CHEMBL5246398";"Inhibition of PTP1B (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5244260";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"180.0"
"CHEMBL5290902";"";"None";"750.68";"2";"6.97";"114";"COC(CC(C)C)c1ccc2ccc(CC(Cc3ccc(C(F)(F)P(=O)(O)O)cc3)(c3ccccc3)n3nnc4ccccc43)c(P(=O)(O)O)c2n1";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"11.06";"0.22";"1.33";"4.94";"0";"CHEMBL5246415";"Inhibition of human PTP1B (1 to 298 residues) expressed in Escherichia coli using FDP as substrate by microplate reader";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5244260";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"5.0"
"CHEMBL5287884";"";"None";"452.50";"0";"4.46";"166";"C[C@@]12CCC[C@](C)(C(=O)O)[C@H]1CCc1cc(OCC(=O)Oc3ccccc3C(=O)O)ccc12";"IC50";"'='";"2900.0";"nM";"5.54";"";"";"UO_0000065";"12.24";"0.23";"1.08";"5.03";"0";"CHEMBL5246423";"Inhibition of human PTP1B using pNPP as substrate incubated for 30 min by UV-Visible spectrophotometer assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5244260";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 0.5 hr";"INHIBITOR";"";"2.9"
"CHEMBL266056";"";"None";"636.47";"2";"6.75";"117a";"O=C(c1ccccc1)C(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)c1ccccc1";"IC50";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"12.92";"0.26";"1.47";"6.22";"0";"CHEMBL5246361";"Inhibition of human PTP1B (1 to 321 residues) expressed in Escherichia coli using FDP as substrate";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5244260";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"";"INHIBITOR";"";"6.0"
"CHEMBL290295";"";"None";"668.29";"2";"8.15";"86a";"Cc1oc2cc3sc4ccccc4c3c(-c3cc(I)c(O[C@H](C)C(=O)O)c(I)c3)c2c1C";"IC50";"'='";"284.0";"nM";"6.55";"";"";"UO_0000065";"9.80";"0.28";"-1.60";"10.97";"1";"CHEMBL5246392";"Inhibition of human recombinant PTP1B (1 to 321 residues) expressed in Escherichia coli using TRDIYETDYYRK as peptide substrate incubated for 30 mins by by malachite green ammonium molybdate reagent assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5244260";"1";"Scientific Literature";"Eur J Med Chem";"2020";"None";"TIME = 0.5 hr";"INHIBITOR";"";"284.0"
"CHEMBL2375448";"";"None";"774.05";"2";"6.00";"2h";"COC(=O)CCCCCNC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O[C@H]5O[C@H](C(=O)OC)[C@@H](O)[C@H](O)[C@@H]5O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2";"IC50";"'='";"12200.0";"nM";"4.91";"";"";"UO_0000065";"6.35";"0.12";"-1.09";"3.05";"0";"CHEMBL2378248";"Inhibition of PTP1B (unknown origin) expressed in Escherichia coli expression system using p-nitrophenyl phosphate as substrate assessed as release of p-nitrophenol incubated for 10 mins prior to substrate addition measured after 30 mins";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2375238";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";"";"";"";"12.2"
"CHEMBL1784622";"HIPPOLIDE B";"None";"429.60";"1";"5.54";"2";"CO[C@H]1O[C@@H]([C@@H]2CC(=O)NC2=O)CC=C1CC/C=C(\C)CC/C=C(\C)CCC=C(C)C";"IC50";"'='";"39670.0";"nM";"4.40";"";"";"UO_0000065";"10.25";"0.19";"-1.14";"6.81";"0";"CHEMBL1787636";"Inhibition of recombinant PTP1B catalytic domain using pNPP as substrate assessed as pNP release";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1781952";"1";"Scientific Literature";"J Nat Prod";"2011";"None";"";"";"";"39.67"
"CHEMBL1801409";"";"None";"672.60";"2";"8.46";"18a";"O=C1NC(=O)/C(=C/c2ccc(OCc3ccc(NC(=O)c4cccc(C(F)(F)F)c4)cc3)cc2OCc2ccc(C(F)(F)F)cc2)S1";"IC50";"'='";"6000.0";"nM";"5.22";"";"";"UO_0000065";"7.76";"0.15";"-3.24";"5.57";"0";"CHEMBL1806340";"Inhibition of PTP1B expressed in Escherichia coli assessed as p-nitrophenol release from pNPP substrate preincubated for 10 mins";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1800016";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"6.0"
"CHEMBL1801411";"";"None";"632.38";"2";"7.97";"18c";"O=C1NC(=O)/C(=C/c2cc(Br)c(OCc3ccc(C(F)(F)F)cc3)cc2OCc2ccc(C(F)(F)F)cc2)S1";"IC50";"'='";"1400.0";"nM";"5.85";"";"";"UO_0000065";"9.26";"0.20";"-2.12";"9.06";"0";"CHEMBL1806340";"Inhibition of PTP1B expressed in Escherichia coli assessed as p-nitrophenol release from pNPP substrate preincubated for 10 mins";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1800016";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"1.4"
"CHEMBL2205516";"";"None";"285.74";"0";"2.97";"14";"CNc1nc(N)nc2nc(-c3ccccc3Cl)ccc12";"IC50";"'='";"1160.0";"nM";"5.94";"";"";"UO_0000065";"20.77";"0.41";"2.97";"7.74";"0";"CHEMBL2211288";"Inhibition of human PTP1B (1 to 321 amino acid residues) expressed in Escherichia coli using TRDI(pY)E as substrate incubated for 15 mins prior to substrate addition measured after 20 mins by malachite green staining-based colorimetric assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2203097";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";"";"";"";"1.16"
"CHEMBL63677";"ROBUSTAFLAVONE";"None";"538.46";"3";"5.13";"4";"O=c1cc(-c2ccc(O)c(-c3c(O)cc4oc(-c5ccc(O)cc5)cc(=O)c4c3O)c2)oc2cc(O)cc(O)c12";"IC50";"'='";"6200.0";"nM";"5.21";"";"";"UO_0000065";"9.67";"0.18";"0.08";"2.86";"0";"CHEMBL3587908";"Inhibition of human recombinant PTP1B using p-NPP as substrate preincubated for 10 mins followed by substrate addition measured after 20 mins by microplate reader analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585252";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";"";"";"";"6.2"
"CHEMBL169";"URSOLIC ACID";"2.0";"456.71";"1";"7.09";"Ursolic acid";"C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12";"IC50";"'='";"3400.0";"nM";"5.47";"";"";"UO_0000065";"11.97";"0.23";"-1.62";"9.51";"1";"CHEMBL3587908";"Inhibition of human recombinant PTP1B using p-NPP as substrate preincubated for 10 mins followed by substrate addition measured after 20 mins by microplate reader analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585252";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";"";"";"";"3.4"
"CHEMBL3322835";"";"None";"436.42";"1";"5.30";"4h";"O=C(Nc1nnc(-c2ccc(Oc3ccc([N+](=O)[O-])cc3)cc2)s1)c1ccccc1F";"IC50";"'='";"7.47";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL3375102";"Inhibition of PTP1B (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352415";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";"7.47"
"CHEMBL3322838";"";"None";"463.43";"1";"5.07";"4k";"O=C(Nc1nnc(-c2ccc(Oc3ccc([N+](=O)[O-])cc3)cc2)s1)c1ccccc1[N+](=O)[O-]";"IC50";"'='";"4.25";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL3375102";"Inhibition of PTP1B (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352415";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";"4.25"
"CHEMBL3322858";"";"None";"527.52";"2";"6.15";"5n";"O=C(Cc1cccc2ccccc12)Nc1nnc(-c2ccc(Oc3ccc([N+](=O)[O-])cc3[N+](=O)[O-])cc2)s1";"IC50";"'='";"3.2";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL3375102";"Inhibition of PTP1B (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352415";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";"3.2"
"CHEMBL4163641";"";"None";"456.49";"1";"5.64";"4";"CCC/C=C1\OC(=O)c2c(Oc3c(O)cc(O)c(C(=O)O)c3CCCCC)cc(OC)cc21";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"13.80";"0.26";"0.66";"5.14";"0";"CHEMBL4150189";"Inhibition of PTP1B (1 to 298 residues) (unknown origin) using p-nitrophenylphosphate as substrate after 30 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4145610";"1";"Scientific Literature";"J Nat Prod";"2018";"None";"";"";"";"0.5"
"CHEMBL4085709";"";"None";"685.53";"2";"6.47";"4a";"COC(=O)/C=C/Oc1c(OC)cccc1[C@@H]1O[C@@]2(C(=O)N(Cc3ccccc3)c3ccccc32)[C@@H](c2ccc(Br)cc2)[C@@H]1[N+](=O)[O-]";"IC50";"'='";"3890.0";"nM";"5.41";"";"";"UO_0000065";"7.89";"0.16";"-1.06";"4.61";"0";"CHEMBL4001942";"Inhibition of recombinant human PTP1B catalytic domain expressed in Escherichia coli BL21-CodonPlus (DE3) using pNPP as substrate measured for 2 mins";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4000238";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";"";"";"";"3.89"
"CHEMBL2316895";"";"None";"442.39";"1";"6.19";"6c";"O=C(O)c1cc2c(CCc3ccc(OC(F)(F)F)cc3)c(-c3ccccc3)oc2cc1O";"IC50";"'='";"8400.0";"nM";"5.08";"";"";"UO_0000065";"11.47";"0.22";"-1.11";"6.35";"0";"CHEMBL2317720";"Inhibition of PTP1B (unknown origin) expressed in Escherichia coli using pNPP substrate after 5 mins by spectrophotometric analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2311454";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";"";"";"8.4"
"CHEMBL504397";"";"None";"590.85";"2";"9.16";"12i";"CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OCc6ccccc6C(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1";"IC50";"'='";"4579.99";"nM";"5.34";"";"";"UO_0000065";"9.04";"0.17";"-3.82";"6.37";"0";"CHEMBL3055898";"Inhibition of PTP1B (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045057";"1";"Scientific Literature";"Med Chem Res";"2012";"None";"";"";"";"5.339135"
"CHEMBL446073";"OLEANOLIC ACID 3-O-SUCCINATE";"None";"556.78";"2";"7.65";"12g";"CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CCC(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1";"IC50";"'='";"5970.0";"nM";"5.22";"";"";"UO_0000065";"9.38";"0.18";"-2.43";"5.18";"1";"CHEMBL3055898";"Inhibition of PTP1B (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045057";"1";"Scientific Literature";"Med Chem Res";"2012";"None";"";"";"";"5.224026"
"CHEMBL3353037";"";"None";"274.40";"0";"4.30";"5";"C[C@H]1C[C@@H](C)[C@@H]2[C@@H](/C=C/C=C/C(=O)O)[C@@H](C)C=C[C@H]2C1";"IC50";"'='";"8200.0";"nM";"5.09";"";"";"UO_0000065";"18.54";"0.35";"0.79";"13.64";"0";"CHEMBL3383219";"Inhibition of human recombinant PTP1B assessed as reduction in pNPP substrate hydrolysis incubated for 30 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL335";"Tyrosine-protein phosphatase non-receptor type 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351315";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";"";"";"8.2"
